network,station,latitude,longitude,start_year,end_year,smap_lat,smap_lon,chirps25_lat,chirps25_lon,chirps05_lat,chirps05_lon,MAP,location,MEAN_PET,AI,era5_lat,era5_lon,MAT,LAI_max,LAI_mean
SOILSCAPE,Kendall-1403,31.73668,-109.94264,2022,2024,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'Kendall-1403')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.924000008,0.28992644202402623
SOILSCAPE,Kendall-1404,31.73586,-109.94126,2022,2024,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'Kendall-1404')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.924000008,0.28992644202402623
SOILSCAPE,Kendall-1405,31.73548,-109.94096,2022,2024,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'Kendall-1405')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.924000008,0.28992644202402623
SOILSCAPE,Kendall-1406,31.73678,-109.9442,2022,2024,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'Kendall-1406')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.8400000040000001,0.28270610816456204
SOILSCAPE,Kendall-1407,31.7367,-109.94659,2022,2024,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'Kendall-1407')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.8400000040000001,0.28270610816456204
SOILSCAPE,Kendall-1408,31.73712,-109.94676,2022,2024,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'Kendall-1408')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.8400000040000001,0.28270610816456204
SOILSCAPE,Kendall-1409,31.7379,-109.94663,2022,2024,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'Kendall-1409')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.836000004,0.2831631938979764
SOILSCAPE,Lucky-Hills-1502,31.74273,-110.05257,2022,2024,31.62478,-109.979256,31.625,-110.125,31.724998,-110.075005,325.7816772460937,"('SOILSCAPE', 'Lucky-Hills-1502')",1410.552001953125,0.2309604160605203,31.75,-110.25,16.550873,0.596,0.2512822370865849
SOILSCAPE,Lucky-Hills-1503,31.74302,-110.05263,2022,2024,31.62478,-109.979256,31.625,-110.125,31.724998,-110.075005,325.7816772460937,"('SOILSCAPE', 'Lucky-Hills-1503')",1410.552001953125,0.2309604160605203,31.75,-110.25,16.550873,0.596,0.2512822370865849
SOILSCAPE,Lucky-Hills-1504,31.74271,-110.0528,2022,2024,31.62478,-109.979256,31.625,-110.125,31.724998,-110.075005,325.7816772460937,"('SOILSCAPE', 'Lucky-Hills-1504')",1410.552001953125,0.2309604160605203,31.75,-110.25,16.550873,0.596,0.2512822370865849
SOILSCAPE,Lucky-Hills-1505,31.74447,-110.05234,2022,2024,31.62478,-109.979256,31.625,-110.125,31.724998,-110.075005,325.7816772460937,"('SOILSCAPE', 'Lucky-Hills-1505')",1410.552001953125,0.2309604160605203,31.75,-110.25,16.550873,0.596,0.2512822370865849
SOILSCAPE,Lucky-Hills-1506,31.74404,-110.05301,2022,2024,31.62478,-109.979256,31.625,-110.125,31.724998,-110.075005,325.7816772460937,"('SOILSCAPE', 'Lucky-Hills-1506')",1410.552001953125,0.2309604160605203,31.75,-110.25,16.550873,0.596,0.2512822370865849
SOILSCAPE,Lucky-Hills-1507,31.74298,-110.05321,2022,2024,31.62478,-109.979256,31.625,-110.125,31.724998,-110.075005,325.7816772460937,"('SOILSCAPE', 'Lucky-Hills-1507')",1410.552001953125,0.2309604160605203,31.75,-110.25,16.550873,0.596,0.2512822370865849
SOILSCAPE,Riverhead-2703,-36.71611,174.61442,2022,2024,-36.72578,174.58507,-36.625,174.625,-36.725,174.625,1273.1240234375,"('SOILSCAPE', 'Riverhead-2703')",968.5799560546876,1.314423260030396,-36.75,174.75,15.7091675,6.836000024,4.5748443998619335
SOILSCAPE,Riverhead-2704,-36.71477,174.61595,2022,2024,-36.72578,174.58507,-36.625,174.625,-36.725,174.625,1273.1240234375,"('SOILSCAPE', 'Riverhead-2704')",968.5799560546876,1.314423260030396,-36.75,174.75,15.7091675,6.928000072,4.707983385966353
SOILSCAPE,Riverhead-2705,-36.71531,174.61245,2022,2024,-36.72578,174.58507,-36.625,174.625,-36.725,174.625,1273.1240234375,"('SOILSCAPE', 'Riverhead-2705')",968.5799560546876,1.314423260030396,-36.75,174.75,15.7091675,6.836000024,4.5748443998619335
SOILSCAPE,Wharekapua-2801,-34.71997,173.05199,2022,2024,-34.64869,173.0913,-34.625,173.125,-34.725,173.07501,1224.606201171875,"('SOILSCAPE', 'Wharekapua-2801')",,,-34.75,173.25,16.69696,5.948000104,2.2451163604592073
SOILSCAPE,Wharekapua-2802,-34.71972,173.05379,2022,2024,-34.64869,173.0913,-34.625,173.125,-34.725,173.07501,1224.606201171875,"('SOILSCAPE', 'Wharekapua-2802')",,,-34.75,173.25,16.69696,5.948000104,2.2451163604592073
SOILSCAPE,Wharekapua-2803,-34.72081,173.05785,2022,2024,-34.64869,173.0913,-34.625,173.125,-34.725,173.07501,1224.606201171875,"('SOILSCAPE', 'Wharekapua-2803')",,,-34.75,173.25,16.69696,6.028000072,2.2105570818512685
SOILSCAPE,Wharekapua-2804,-34.72125,173.04782,2022,2024,-34.64869,173.0913,-34.625,173.125,-34.725,173.025,1215.587158203125,"('SOILSCAPE', 'Wharekapua-2804')",1201.1837158203125,1.0119910403322243,-34.75,173.25,16.69696,6.2280001,2.2441423067905273
SOILSCAPE,Wharekapua-2805,-34.71748,173.05528,2022,2024,-34.64869,173.0913,-34.625,173.125,-34.725,173.07501,1224.606201171875,"('SOILSCAPE', 'Wharekapua-2805')",,,-34.75,173.25,16.69696,5.9000001,2.1708287613227593
SOILSCAPE,node100,36.00125,-98.63209,2011,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node100')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.3240000480000003,0.9262338478893956
SOILSCAPE,node1000,38.38714,-120.90603,2013,2015,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1000')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,3.104000032,1.220709379264812
SOILSCAPE,node101,36.0021,-98.63108,2011,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node101')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.3240000480000003,0.9262338478893956
SOILSCAPE,node1017,38.38837,-120.90592,2013,2016,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1017')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.672000032,1.1822361570549949
SOILSCAPE,node1018,38.38896,-120.90477,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1018')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.672000032,1.1822361570549949
SOILSCAPE,node1019,38.38719,-120.90653,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1019')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,3.104000032,1.220709379264812
SOILSCAPE,node102,36.00205,-98.63017,2011,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node102')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.280000028,0.9100912887773589
SOILSCAPE,node1020,38.38831,-120.90526,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1020')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.672000032,1.1822361570549949
SOILSCAPE,node1021,38.38799,-120.90575,2013,2016,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1021')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.672000032,1.1822361570549949
SOILSCAPE,node1022,38.38774,-120.90528,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1022')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.672000032,1.1822361570549949
SOILSCAPE,node1023,38.3877,-120.90604,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1023')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.672000032,1.1822361570549949
SOILSCAPE,node1024,38.38753,-120.90556,2013,2015,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1024')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.672000032,1.1822361570549949
SOILSCAPE,node1025,38.38737,-120.90518,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1025')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,3.104000032,1.220709379264812
SOILSCAPE,node1026,38.38674,-120.90636,2013,2015,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1026')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.87600004,1.1646026149858788
SOILSCAPE,node1027,38.38722,-120.90484,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1027')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,3.104000032,1.220709379264812
SOILSCAPE,node1028,38.38739,-120.90463,2013,2016,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1028')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,3.104000032,1.220709379264812
SOILSCAPE,node1029,38.38708,-120.90457,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1029')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,3.104000032,1.220709379264812
SOILSCAPE,node103,36.0021,-98.6293,2011,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node103')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.280000028,0.9100912887773589
SOILSCAPE,node1030,38.38674,-120.90527,2013,2016,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1030')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,3.104000032,1.220709379264812
SOILSCAPE,node1031,38.38658,-120.90449,2013,2016,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node1031')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,3.104000032,1.220709379264812
SOILSCAPE,node104,36.00208,-98.62843,2011,2015,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node104')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.280000028,0.9100912887773589
SOILSCAPE,node105,36.00148,-98.63108,2012,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node105')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.3240000480000003,0.9262338478893956
SOILSCAPE,node106,36.00153,-98.6302,2012,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node106')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.3240000480000003,0.9262338478893956
SOILSCAPE,node107,36.00153,-98.62933,2011,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node107')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.280000028,0.9100912887773589
SOILSCAPE,node108,36.00148,-98.62847,2011,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node108')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.280000028,0.9100912887773589
SOILSCAPE,node109,36.00095,-98.63113,2011,2015,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node109')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.3240000480000003,0.9262338478893956
SOILSCAPE,node110,36.00092,-98.63023,2011,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node110')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.3240000480000003,0.9262338478893956
SOILSCAPE,node111,36.0009,-98.62935,2011,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node111')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.3240000480000003,0.9262338478893956
SOILSCAPE,node112,36.00095,-98.62848,2011,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node112')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.280000028,0.9100912887773589
SOILSCAPE,node113,36.00097,-98.62813,2011,2015,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node113')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.280000028,0.9100912887773589
SOILSCAPE,node114,36.0008,-98.63225,2012,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node114')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.3240000480000003,0.9262338478893956
SOILSCAPE,node115,36.00052,-98.63228,2011,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node115')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.3240000480000003,0.9262338478893956
SOILSCAPE,node116,36.00037,-98.6311,2011,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node116')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.3240000480000003,0.9262338478893956
SOILSCAPE,node117,36.00038,-98.63027,2011,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node117')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.3240000480000003,0.9262338478893956
SOILSCAPE,node118,36.00045,-98.62935,2011,2015,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node118')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.3240000480000003,0.9262338478893956
SOILSCAPE,node119,36.00043,-98.62848,2012,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node119')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.280000028,0.9100912887773589
SOILSCAPE,node120,36.00042,-98.62813,2011,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node120')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.280000028,0.9100912887773589
SOILSCAPE,node1202,38.47113,-120.99433,2016,2016,38.499725,-120.80913,38.375,-120.875,38.475,-120.975006,523.449951171875,"('SOILSCAPE', 'node1202')",1185.6092529296875,0.4415029233943724,38.25,-120.75,15.416382,2.616000028,1.1984815496461403
SOILSCAPE,node1204,38.47081,-120.99437,2015,2016,38.499725,-120.80913,38.375,-120.875,38.475,-120.975006,523.449951171875,"('SOILSCAPE', 'node1204')",1185.6092529296875,0.4415029233943724,38.25,-120.75,15.416382,2.37600004,1.110976709404243
SOILSCAPE,node1205,38.47154,-120.99374,2015,2016,38.499725,-120.80913,38.375,-120.875,38.475,-120.975006,523.449951171875,"('SOILSCAPE', 'node1205')",1185.6092529296875,0.4415029233943724,38.25,-120.75,15.416382,2.616000028,1.1984815496461403
SOILSCAPE,node1206,38.4717,-120.9942,2015,2016,38.499725,-120.80913,38.375,-120.875,38.475,-120.975006,523.449951171875,"('SOILSCAPE', 'node1206')",1185.6092529296875,0.4415029233943724,38.25,-120.75,15.416382,2.616000028,1.1984815496461403
SOILSCAPE,node121,36.00023,-98.63237,2011,2016,36.027473,-98.77593,36.125,-98.625,36.024994,-98.62501,725.3818969726562,"('SOILSCAPE', 'node121')",1407.4490966796875,0.5153876603309522,36.25,-98.75,15.216522,2.3240000480000003,0.9262338478893956
SOILSCAPE,node1400,31.73648,-109.94184,2015,2017,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'node1400')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.924000008,0.28992644202402623
SOILSCAPE,node1401,31.7371,-109.94342,2015,2017,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'node1401')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.924000008,0.28992644202402623
SOILSCAPE,node1402,31.73687,-109.94287,2015,2017,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'node1402')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.924000008,0.28992644202402623
SOILSCAPE,node1403,31.73667,-109.94261,2015,2017,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'node1403')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.924000008,0.28992644202402623
SOILSCAPE,node1404,31.73586,-109.94124,2015,2017,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'node1404')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.924000008,0.28992644202402623
SOILSCAPE,node1405,31.73551,-109.94096,2015,2017,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'node1405')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.924000008,0.28992644202402623
SOILSCAPE,node1406,31.7368,-109.94419,2015,2017,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'node1406')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.8400000040000001,0.28270610816456204
SOILSCAPE,node1407,31.73673,-109.94658,2015,2017,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'node1407')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.8400000040000001,0.28270610816456204
SOILSCAPE,node1408,31.73712,-109.94675,2015,2017,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'node1408')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.8400000040000001,0.28270610816456204
SOILSCAPE,node1409,31.73791,-109.94663,2015,2017,31.62478,-109.979256,31.625,-109.875,31.724998,-109.925,343.8341064453125,"('SOILSCAPE', 'node1409')",1403.5672607421875,0.2449715920728285,31.75,-109.75,17.190094,0.836000004,0.2831631938979764
SOILSCAPE,node1500,31.74397,-110.05152,2015,2017,31.62478,-109.979256,31.625,-110.125,31.724998,-110.075005,325.7816772460937,"('SOILSCAPE', 'node1500')",1410.552001953125,0.2309604160605203,31.75,-110.25,16.550873,0.596,0.2512822370865849
SOILSCAPE,node1501,31.74245,-110.05267,2015,2016,31.62478,-109.979256,31.625,-110.125,31.724998,-110.075005,325.7816772460937,"('SOILSCAPE', 'node1501')",1410.552001953125,0.2309604160605203,31.75,-110.25,16.550873,0.596,0.2512822370865849
SOILSCAPE,node1502,31.74273,-110.05256,2015,2017,31.62478,-109.979256,31.625,-110.125,31.724998,-110.075005,325.7816772460937,"('SOILSCAPE', 'node1502')",1410.552001953125,0.2309604160605203,31.75,-110.25,16.550873,0.596,0.2512822370865849
SOILSCAPE,node1503,31.74302,-110.05262,2015,2017,31.62478,-109.979256,31.625,-110.125,31.724998,-110.075005,325.7816772460937,"('SOILSCAPE', 'node1503')",1410.552001953125,0.2309604160605203,31.75,-110.25,16.550873,0.596,0.2512822370865849
SOILSCAPE,node1504,31.74269,-110.05278,2015,2017,31.62478,-109.979256,31.625,-110.125,31.724998,-110.075005,325.7816772460937,"('SOILSCAPE', 'node1504')",1410.552001953125,0.2309604160605203,31.75,-110.25,16.550873,0.596,0.2512822370865849
SOILSCAPE,node1505,31.74446,-110.05231,2015,2017,31.62478,-109.979256,31.625,-110.125,31.724998,-110.075005,325.7816772460937,"('SOILSCAPE', 'node1505')",1410.552001953125,0.2309604160605203,31.75,-110.25,16.550873,0.596,0.2512822370865849
SOILSCAPE,node1506,31.74405,-110.05297,2015,2017,31.62478,-109.979256,31.625,-110.125,31.724998,-110.075005,325.7816772460937,"('SOILSCAPE', 'node1506')",1410.552001953125,0.2309604160605203,31.75,-110.25,16.550873,0.596,0.2512822370865849
SOILSCAPE,node1507,31.74298,-110.05318,2015,2017,31.62478,-109.979256,31.625,-110.125,31.724998,-110.075005,325.7816772460937,"('SOILSCAPE', 'node1507')",1410.552001953125,0.2309604160605203,31.75,-110.25,16.550873,0.596,0.2512822370865849
SOILSCAPE,node200,42.29896,-83.66433,2011,2012,42.185303,-83.83817,42.375,-83.625,42.274994,-83.675,897.6544189453125,"('SOILSCAPE', 'node200')",854.8326416015625,1.050093755502272,42.25,-83.75,9.42569,4.184000048000001,1.1183648461445863
SOILSCAPE,node204,42.29771,-83.66459,2011,2013,42.185303,-83.83817,42.375,-83.625,42.274994,-83.675,897.6544189453125,"('SOILSCAPE', 'node204')",854.8326416015625,1.050093755502272,42.25,-83.75,9.42569,4.184000048000001,1.1183648461445863
SOILSCAPE,node207,42.29875,-83.66546,2011,2013,42.185303,-83.83817,42.375,-83.625,42.274994,-83.675,897.6544189453125,"('SOILSCAPE', 'node207')",854.8326416015625,1.050093755502272,42.25,-83.75,9.42569,4.184000048000001,1.1183648461445863
SOILSCAPE,node208,42.29796,-83.66424,2011,2014,42.185303,-83.83817,42.375,-83.625,42.274994,-83.675,897.6544189453125,"('SOILSCAPE', 'node208')",854.8326416015625,1.050093755502272,42.25,-83.75,9.42569,4.184000048000001,1.1183648461445863
SOILSCAPE,node210,42.299,-83.66426,2011,2013,42.185303,-83.83817,42.375,-83.625,42.274994,-83.675,897.6544189453125,"('SOILSCAPE', 'node210')",854.8326416015625,1.050093755502272,42.25,-83.75,9.42569,4.184000048000001,1.1183648461445863
SOILSCAPE,node211,42.29834,-83.66525,2011,2014,42.185303,-83.83817,42.375,-83.625,42.274994,-83.675,897.6544189453125,"('SOILSCAPE', 'node211')",854.8326416015625,1.050093755502272,42.25,-83.75,9.42569,4.184000048000001,1.1183648461445863
SOILSCAPE,node214,42.29783,-83.66586,2011,2014,42.185303,-83.83817,42.375,-83.625,42.274994,-83.675,897.6544189453125,"('SOILSCAPE', 'node214')",854.8326416015625,1.050093755502272,42.25,-83.75,9.42569,4.316000072,1.1514099942395797
SOILSCAPE,node217,42.29825,-83.6638,2011,2014,42.185303,-83.83817,42.375,-83.625,42.274994,-83.675,897.6544189453125,"('SOILSCAPE', 'node217')",854.8326416015625,1.050093755502272,42.25,-83.75,9.42569,4.184000048000001,1.1183648461445863
SOILSCAPE,node219,42.29915,-83.66537,2011,2013,42.185303,-83.83817,42.375,-83.625,42.274994,-83.675,897.6544189453125,"('SOILSCAPE', 'node219')",854.8326416015625,1.050093755502272,42.25,-83.75,9.42569,4.184000048000001,1.1183648461445863
SOILSCAPE,node222,42.29734,-83.667,2011,2012,42.185303,-83.83817,42.375,-83.625,42.274994,-83.675,897.6544189453125,"('SOILSCAPE', 'node222')",854.8326416015625,1.050093755502272,42.25,-83.75,9.42569,4.316000072,1.1514099942395797
SOILSCAPE,node230,42.298,-83.66378,2011,2012,42.185303,-83.83817,42.375,-83.625,42.274994,-83.675,897.6544189453125,"('SOILSCAPE', 'node230')",854.8326416015625,1.050093755502272,42.25,-83.75,9.42569,4.184000048000001,1.1183648461445863
SOILSCAPE,node401,38.43192,-120.96542,2012,2017,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node401')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.360000044,1.0608376528984325
SOILSCAPE,node402,38.43189,-120.96483,2012,2017,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node402')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.360000044,1.0608376528984325
SOILSCAPE,node403,38.43225,-120.96547,2012,2017,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node403')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.360000044,1.0608376528984325
SOILSCAPE,node404,38.43228,-120.96486,2012,2016,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node404')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.360000044,1.0608376528984325
SOILSCAPE,node405,38.43231,-120.96442,2012,2017,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node405')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.360000044,1.0608376528984325
SOILSCAPE,node406,38.43256,-120.96489,2012,2017,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node406')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.360000044,1.0608376528984325
SOILSCAPE,node408,38.43278,-120.96692,2012,2017,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node408')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.360000044,1.0608376528984325
SOILSCAPE,node409,38.43322,-120.96697,2012,2015,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node409')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.360000044,1.0608376528984325
SOILSCAPE,node410,38.43375,-120.96694,2012,2016,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node410')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.25200004,1.0243543366406709
SOILSCAPE,node411,38.43078,-120.96622,2012,2015,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node411')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.29200004,1.0175897622974899
SOILSCAPE,node412,38.43092,-120.96664,2012,2017,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node412')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.29200004,1.0175897622974899
